2024-01-01 15:01:388 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:447 INFO  HomePage :122 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-01 15:01:344 INFO  HomePage :130 - Clicking on view cart link after adding product to the cart : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-01 15:01:398 INFO  ShoppingCartPage :53 - Getting welcome text from shopping cart page : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //li[@class='active']]
2024-01-01 15:01:725 INFO  ShoppingCartPage :59 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-01 15:01:772 INFO  LoginPage :86 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //input[@placeholder='Name']]
2024-01-01 15:01:147 INFO  LoginPage :88 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //input[@data-qa='signup-email']]
2024-01-01 15:01:52 INFO  LoginPage :97 - Clicking on Signup button : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //button[normalize-space()='Signup']]
2024-01-01 15:01:279 INFO  SignupPage :107 - Selecting radio button against Mr.
2024-01-01 15:01:758 INFO  SignupPage :113 - Sending Dev123 to password field
2024-01-01 15:01:123 INFO  SignupPage :115 - Selecting 25 from Day dropdown in DOB
2024-01-01 15:01:403 INFO  SignupPage :117 - Selecting August from Month dropdown in DOB
2024-01-01 15:01:688 INFO  SignupPage :119 - Selecting 2002 from Year dropdown in DOB
2024-01-01 15:01:961 INFO  SignupPage :121 - Sending Dev to First Name field
2024-01-01 15:01:222 INFO  SignupPage :123 - Sending Rami to Last Name field
2024-01-01 15:01:649 INFO  SignupPage :125 - Sending Krishna Heights to Address1 field
2024-01-01 15:01:964 INFO  SignupPage :127 - Sending Pij Road to Address2 field
2024-01-01 15:01:182 INFO  SignupPage :129 - Selecting India from Country dropdown
2024-01-01 15:01:485 INFO  SignupPage :131 - Sending Gujarat to State field
2024-01-01 15:01:788 INFO  SignupPage :133 - Sending Nadiad to City field
2024-01-01 15:01:72 INFO  SignupPage :135 - Sending 387002 to Zipcode field
2024-01-01 15:01:424 INFO  SignupPage :137 - Sending 08000987000 to Mobile Number field
2024-01-01 15:01:314 INFO  SignupPage :148 - Clicking on create account button : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: (//button[@type = 'submit'])[1]]
2024-01-01 15:01:383 INFO  SignupPage :152 - Getting account created message : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-01 15:01:766 INFO  SignupPage :158 - Clicking on continue button after account created : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //a[normalize-space()='Continue']]
2024-01-01 15:01:879 INFO  HomePage :100 - Getting text from login page : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //li[10]//a[1]]
2024-01-01 15:01:315 INFO  HomePage :93 - CLicking on Cart header tab : [[[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:843 INFO  ShoppingCartPage :59 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-01 15:01:919 INFO  CheckoutPage :46 - Getting Review Your Order : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //h2[normalize-space()='Review Your Order']]
2024-01-01 15:01:157 INFO  CheckoutPage :43 - Getting Address Details : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //h2[normalize-space()='Address Details']]
2024-01-01 15:01:790 INFO  CheckoutPage :55 - Sending text to comment area : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //textarea[@name='message']]
2024-01-01 15:01:107 INFO  CheckoutPage :66 - Clicking on Place Order button : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //a[contains(text() , 'Place Order')]]
2024-01-01 15:01:492 INFO  PaymentPage :60 - Sending Maitri Rami to Name on Card field : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //input[@name='name_on_card']]
2024-01-01 15:01:123 INFO  PaymentPage :62 - Sending 3703582640264416 to Card Number : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //input[@name='card_number']]
2024-01-01 15:01:413 INFO  PaymentPage :64 - Sending 542 to CVC field : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //input[@placeholder='ex. 311']]
2024-01-01 15:01:644 INFO  PaymentPage :66 - Sending 07 to Month field : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //input[@placeholder='MM']]
2024-01-01 15:01:924 INFO  PaymentPage :68 - Sending 2028 to Year field : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //input[@placeholder='YYYY']]
2024-01-01 15:01:164 INFO  PaymentPage :73 - Clicking on Pay and Confirm Order button : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //button[@id='submit']]
2024-01-01 15:01:229 INFO  PaymentPage :77 - Getting order confirmation message : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //p[normalize-space()='Congratulations! Your order has been confirmed!']]
2024-01-01 15:01:874 INFO  PaymentPage :83 - Click on download invoice button : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //a[normalize-space()='Download Invoice']]
2024-01-01 15:01:52 INFO  PaymentPage :88 - Click on continue button after order success message : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //a[normalize-space()='Continue']]
2024-01-01 15:01:195 INFO  HomePage :93 - CLicking on Delete Account header tab : [[[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:763 INFO  HomePage :134 - Getting account deleted text : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //b[normalize-space()='Account Deleted!']]
2024-01-01 15:01:287 INFO  HomePage :140 - Clicking on continue button after deleting account : [[ChromeDriver: chrome on windows (7d3e87c42f3f60b8e4bbbfdd92598a0c)] -> xpath: //a[normalize-space()='Continue']]
2024-01-01 15:01:564 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:979 INFO  HomePage :146 - Scroll Down to Subscription
2024-01-01 15:01:25 INFO  HomePage :162 - Getting Subscription text : [[ChromeDriver: chrome on windows (6dca4b5080eba25faac5209878ebdb9c)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-01 15:01:142 INFO  HomePage :182 - Clicking on bottom right corner arrow button : [[ChromeDriver: chrome on windows (6dca4b5080eba25faac5209878ebdb9c)] -> xpath: //i[@class='fa fa-angle-up']]
2024-01-01 15:01:635 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:768 INFO  HomePage :146 - Scroll Down to Subscription
2024-01-01 15:01:929 INFO  HomePage :162 - Getting Subscription text : [[ChromeDriver: chrome on windows (0d24a8efe59bfacf85b33e3bbe4b9361)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-01 15:01:29 INFO  HomePage :158 - Scroll up to (0,0)
2024-01-01 15:01:73 INFO  HomePage :187 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (0d24a8efe59bfacf85b33e3bbe4b9361)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-01 15:01:517 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:951 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:06 INFO  LoginPage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-01 15:01:665 INFO  LoginPage :79 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //input[@data-qa='login-email']]
2024-01-01 15:01:03 INFO  LoginPage :81 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //input[@placeholder='Password']]
2024-01-01 15:01:993 INFO  LoginPage :94 - Clicking on Login button : [[ChromeDriver: chrome on windows (06395068b3aed957c7261a092c76b1c1)] -> xpath: //button[normalize-space()='Login']]
2024-01-01 15:01:126 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:928 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:01 INFO  LoginPage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-01 15:01:750 INFO  LoginPage :79 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //input[@data-qa='login-email']]
2024-01-01 15:01:84 INFO  LoginPage :81 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //input[@placeholder='Password']]
2024-01-01 15:01:14 INFO  LoginPage :94 - Clicking on Login button : [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //button[normalize-space()='Login']]
2024-01-01 15:01:174 INFO  LoginPage :64 - Getting text for invalid credentials while login : [[ChromeDriver: chrome on windows (5b5987d5916061a215491113730878e3)] -> xpath: //p[normalize-space()='Your email or password is incorrect!']]
2024-01-01 15:01:12 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:376 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:469 INFO  LoginPage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-01 15:01:504 INFO  LoginPage :79 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //input[@data-qa='login-email']]
2024-01-01 15:01:861 INFO  LoginPage :81 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //input[@placeholder='Password']]
2024-01-01 15:01:118 INFO  LoginPage :94 - Clicking on Login button : [[ChromeDriver: chrome on windows (b4c55d7d7a1df591a4dc3014b500c79d)] -> xpath: //button[normalize-space()='Login']]
2024-01-01 15:01:233 INFO  HomePage :100 - Getting text from login page : Proxy element for: DefaultElementLocator 'By.xpath: //li[10]//a[1]'
2024-01-01 15:01:350 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:234 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (dd877c79418b4d7f204812c30baf8ce7)] -> xpath: //a[@href='/products']]
2024-01-01 15:01:121 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:695 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (2207aa9c67198d0ec895ac8b060cc096)] -> xpath: //a[@href='/products']]
2024-01-01 15:01:243 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:440 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (abe1e56b50ad2694c04727f11596f851)] -> xpath: //a[@href='/products']]
